196,"If you're saying ""gosh I want to try something exciting and new, but I also want something familiar and comforting,"" BAM! You can find that at Isa. I got the avocado beet salad followed by the special of the day, lamb hash topped with 2 fried duck eggs (as did my husband.) It was a unique blend of ingredients, but simple and familiar, and all you could hear after the first bite was the sound of my husband and me eating and making yummy noises. Oh and the tres leches? There is not even a word for it. Seriously, I'm still thinking about it hours after eating it. I will be going back for more ASAP, and nobody can stop me. 

Oh and the bartender/ our server Chris was awesome."
197,"My second visit to Isa in a week...it is FANTASTIC!!  Great menu, excellent and friendly service and great wines!  Go before the outdoor patio closes for the season and enjoy your Sunday Brunch!

Another great meal at one of the best restaurants in Portland. Consistent, excellent personalized service, great menu with local ingredients in a great atmosphere!!  Thank you Suzie for delivering a wonderful dining experience every time!"
198,"Looking for a good spot while driving through Portland on a Friday night but wary of the wait at high profile restaurants, my girlfriend discovered this absolute gem of a restaurant. Located on the back side of Portland, not far from I-295, Isa had everything we could have asked for: convenient parking, an open table and two seats at an elegant bar, friendly staff and food and drink that were simply superb.

We started with an octopus starter and a pork tostada (tasty!). My steak au poivre was perfectly cooked, and Isa's ingredients, menu and presentation are on par with restaurants we frequent in hometown Boston. For dessert, a sour cream pound cake with fresh rhubarb was a tasty and clean end. 

As I said, Isa's food, ambience and service  hold their own with many places we love, whether in Boston or places folks consider the best of Portland. Like many places in Maine, the vibe at Isa remains relaxed and friendly. For us, that just makes their great food taste better. A great surprise find. Highly recommend."
199,"What a GREAT spot, off the beaten path in Portland.  Was in town on a solo business trip and stopped by for lunch.  The lobster stew/chowder was off the charts and the lamb sandwich a real stand out.  Warning - don't go here alone, the menu is awesome.

One more HUGE shout out - the service is off-the-charts and truly appreciated.  I left my hat at the bar and Suzie (the manager) had it back to me in Baltimore in 2 days.  Can't imagine that happening in too many other places.

Treat yourself to Isa, but go with a friend - or even better, a whole slew of friends!"
200,"Phenomenal service. Everyone in our party had allergies. The sous chef Heather came out and worked with us on the menu and she and Chef Josh was easily able to cater to everyone. The restaurant itself is elegant with dim lighting to set a relaxed mood. The staff was amazing. Super friendly and extremely accommodating. Our server Megan was especially friendly and knowledgeable of the menu and helped us with the drinks. We ordered off the restaurant week menu.  The bar made me a Cosmopolitan and it was delicious. I had the haddock and it was light and fluffy and the broth was incredibly flavorful. I finished off the meal with a deconstructed cheesecake. It was outstanding. 

I highly recommend this restaurant most especially if you have allergies."
201,"A few weeks ago, a few friends and I decided to meet up at Union for some pre-dinner cocktails. Having never been to Union before, I was excited to experience their venue, as I have walked passed it numerous times.

Upon entering, Union has a modern, American-restaurant aesthetic with wooden floors, modern lighting fixtures and contrasts of black throughout the venue. Union has an expansive bar to sit at with some couch-like bar seating, and a variety of other table seating. On a Saturday night, the bar was definitely popular and busy, which I am assuming is due to Union being in the same building as the Press Hotel. It seemed as though people were coming in to stop for a quick drink before they started making their rounds around the city. 

However, my friends and I opted for the open couch seating by the bar and were quickly greeted by the bar waitress. Our waitress was incredibly attentive and provided AMAZING service. I ordered an extra dirty martini, which was made to perfection, and a couple other friends ordered from the cocktail menu and when they came out, they were presented nicely.

After some time by the bar area, my friends and I figured we might as well stay and try some of Union's dinner options. We were seated in the dining area and again, were quickly greeted by our waitress. Perusing the menu, Union certainly highlights seafood options, which makes sense due to the tourists that stay at the hotel, but they also have a few other protein options beyond seafood. I ended up getting the truffled pot roast, which was served in a small cast iron skillet with vegetables, broth, and some grated horse radish. The flavor profile was amazing and everything was working together nicely. My only negative was that the pot roast was slightly fatty. My friends enjoyed their dishes which included the filet, the scallops, and the salmon.

I ended the night with one of my friends and I sharing the chocolate dolvino, which was a decadent chocolate pudding with pieces of chocolate fudge-like pieces in it. It was incredibly good!

In general, I think Union has a lot to offer. Why not five stars? I think their prices are exponentially inflated for what they are offering. If they brought the price points down on their options, I think they would have even more success, but regardless, I will be sure to be back, even if only for some pre-dinner cocktails and/or dessert."
202,"Very good food, great service and a complimentary dessert that I would marry if it was 1) legal and 2) my husband allowed it.

I've always wanted to come here and when the stars aligned for my birthday and we had a gift card, I knew it was time.

We started out with the cheese plate for $18 which seemed a bit steep for what we got but the cheeses were delicious. I especially liked the cheese.from Fuzzy Udder that looked like brie but wasn't. At the same time, we also got the artisan bread that came with whipped lardo and Casco Bay butter, both a little salty but equally delicious. Did we need all of that? Of course.

For our main dishes, I got the buttermilk fried chicken which came with hen of the wood mushrooms, spoonbread and some dill pickle cauliflower. I am NOT a mushroom person but I decided I was going to try everything. They were delicious and didn't have the slimy texture of most mushrooms. My chicken was very crispy and had a sweetness to it that I really liked. My husband got the sea scallops that came with a succotash and crispy pork shoulder. He cleaned his plate so I'm assuming he enjoyed it.

Finally we got dessert because it was my birthday after all! The chocolate budino sounded amazing so we ordered that. Its a rich chocolate mousse with a chocolate torte and some cream. I could have licked the bowl when we we're finished. It was probably the best thing we had all evening. Even better, it came out with a lit candle and they gave it to us for free!

The last thing I'll mention is the service. It was wonderful. Our waiter was attentive without hovering and was knowledgeable about the food. He was really great and wished me a happy birthday a few times. I really recommend visiting Union."
203,"LOVED, LOVED, LOVED
This restaurant is magnificent.  The food was superb.  Definately a 5 star if I could give it a 7 I would!  Service was A+, Menu was diverse and the flavors, oh the flavors, just HEAVEN ON EARTH!!"
204,"Great spot inside the Press Hotel. Not too crowded at lunchtime. Started with the brussels sprouts, which were awesome, and the clam dip which came spread out on a plate with a pile of thin twisted fritter and chive powder - wow! The frisee salad was pretty standard but good and the white bean soup had a nice flavor to it but had lamb in it that sunk to the bottom. I would have preferred it without the lamb. We were sadly too full for dessert but would for sure like to come back for dinner and a treat another time."
205,"Food tasted good, but the portion sizes were very small for their steep prices (thank goodness for that bread and butter that comes with dinner). 

Our octopus was cooked well and we enjoyed our drinks, but it's one of those restaurants where they focus on the plate decor instead of the quality/ quantity of the food. Pretty, but not enough."
206,"My extended family surprised me with a 50th birthday party here the other night.  For whatever reason, this restaurant has never been on my radar but I was very impressed nevertheless. Obviously, I was not part of the planning, but my sister said the restaurant and the event planner were very helpful and good to work with. As the recipient of the festivities, here are my impressions.

Our waitress was excellent.  I made a deliberate effort to  remember her name so I could publicly acknowledge her, but alas, a martini and a good bit of Cabernet Sauvignon ruined that.  Nevertheless she was a perfect blend of attentive and timely.  She always seemed to be there when you needed her but was not intrusive or overbearing.

The food overall was excellent however the complimentary bread was quite boring.  Nevertheless, things improved quickly from there.  I had the veal carpaccio which was plated beautifully and was a wonderful contrast of textures.  Veal might be a touch too bland for the dish, but it still was a pleasant experience.  I chose the truffled pot roast for my entree.  Some members of my family expressed their surprise that I did not pick something ""fancier"" but I had a good feeling about this.  I was definitely right..... beautifully tender meat and a truffled jus that was fantastic!  

Everyone I talked to in our party enjoyed their meals.  Even my finicky daughter loved her chicken dish and even tried the mushrooms that they were sautéed with.

The best of the meal was that my father picked up the tab for the whole meal, which judging by his facial expression was painful."
207,"Very nice dinner at Union! A friend recommended Union, so we were looking forward to it!
Hip place, nice menu!  Kim had the Bolognese, I had the cod, both very good! Excellent service!"
208,"Lunch here is sunny with great service and tasty noms. 

On a lark, I went here on a business lunch and it's the perfect venue for such an outing. I could see it being a cosy place for two friends sharing a lunch break also. During the day, it does not strike me as romantic but at night, it could be. 

We ordered the truffle oil potato chips with ranch dip for an appetizer and they. are. rich. Do not order these for ""something light.""  They are incredible and tasty; excellent balance of salt and creamy if you use that homemade ranch dipping sauce. A table of four will polish them off, but for two people, it's a challenge. 

For lunch, I got the burger which comes with lettuce, tomato, onion, bacon, cheese, and ""Union sauce.""  It was a great burger, moist and fresh and cooked well. The English muffin as the bun was the let down. It took away from what could have been an outstanding burger! It was dry and flavorless. Give us a pretzel bun or Kaiser roll or just a sesame hamburger bun and it'll make all the difference. The Union sauce was unknown but it complimented the meats/cheese/veggies well. 

It comes with a salad (which after the chips I should have gotten) or fries. I opted for the fries and THEY ARE FRENCH FRIED FINGERLING POTATOES!! Cooked and seasoned absolutely perfectly, I was so happy to have gotten them--despite my fried food overload. 

I ordered coffee too. It's good. Have no idea if it's Sanka or Tandem or CBD or what, but a good cup of joe is a good cup of joe, ifyouknowhatImean. 

Our server was delightful. I'd give her a shout out but I can't remember her name. Very attentive-never let our water deplete! A+++ for that. 

That English muffin bun fiasco is the only thing from giving Union a fourth star. I'll be back though as there were plenty of things I wanted to try on the menu."
209,"Came to Union for brunch while in Portland, Maine and loved it!! The restaurant was beautifully decorated and very modern. 

We ordered the eggs Benedict and the cornbeef hash and the cleansing juice, and all the items we got were amazing!!! The juice was fantastic and so unique, I would highly recommend it. It was very flavorful and gingery. 

Overall a great restaurant in downtown Portland, in a great location, with a very delicious brunch menu!"
210,"Huge foodie and was super excited to try this place. But I left disappointed. 

Started off with the ""local favorites"" seared tuna. $18 for 4 pieces of seared tuna with not enough sauce and too much garlic oil on the slaw. Too many competing and contrasting flavors, dish didn't know what it wanted to be. Skip. 

Then had the braised lobster with corn fritters and Summer corn chowder. I basically chose this restaurant for this dish, because these are three of my favorite things to eat! Shouldn't have gotten my hopes up. Lobster was cooked perfectly, but the corn fritters were extremely salty and dry. Also no corn kernels to be found! I've found that the best corn fritters often have actual pieces of corn in them. Dish left more to be desired. 

Boyfriend had the crab pasta, which was the best dish we tried. Wish I had ordered that instead. But it came with mint on top, which was very unsettling. 

Ended with the deconstructed whipped cheesecake. Definitely the best part of the meal, would highly recommend! 

Decor is beautiful, service nothing to write home about. There have to be better restaurants in Portland."
211,The food is fresh and delicious. The portions are generous. The service is impeccable. Must visit if you are in Portland
212,"Fantastic birthday meal here. Service was stellar. We started with two dry ciders, very good. Shared an appetizer, the poached duck egg. Executed to perfection. Smoky and buttery and decadent. For dinner, the sirloin was soft and succulent, great use of Hen of the Woods mushrooms. Flavor was on point. Other dish, the Hake was fantastic too. Great baby clams, perfectly cooked bok-choy, house made Chinese sausage, kim-chi. Just a great flavor combo. Lots of Umami in the broth the fish sat upon. Only disappointment was the gelato sold as salted caramel but tasted more like butterscotch. A small difference and didn't change the fact that this restaurant's food quality and cost were great. Definitely recommend and would return for sure."
213,"Nestled on the first floor of the Press Marriott Hotel, this very pricey restaurant has unusual and tasty dishes.
The Lobster Bisque loaded with mostly potatoes, vegetables and crackers is worth a try. I would have preferred more Lobster in it. The Liver Pate Appetizer was interesting but not spectacular.
We ordered two Chef Signature dishes. One the Cod Dish and the other Pot Roast. According to my husband the chef,  the Pit Roast couldn't have been prepared better!
The Cod dish was interesting and the clams and nik Chou were delicious. 
The desserts are quite unique as well. I would recommend the Apple Brûlée which was light and delicious! Top that off with a capuchin o! Yum!"
214,Went to celebrate my aunt's birthday it was everything she expected. The service was amazing from the waitress to the valet parking. Food was deliouse. As a starter we got the Burratta absolutely amazing! I got the slow cooked lamb shoulder and my aunt the salmon. Not a huge sweet person but thr dessert was sooo good
215,"Definitely one of Portland's Finest and now jumping up my top 5 in the city for good, reliable COMFORT FOOD... from pot toast to their amazing fresh pasta with bolognese sauce... trust me... it's like none other. 
Our waiter, Randy explained how the pasta is made with little 'nooks' in it ... I think we would think it's 'irregular' but the chef has this thing about keeping the sauce sticking to the pasta while you gain full flavor... MASTERED! 
There is a very unique texture to this dish and trust me, you'll go back for more or you'll try hard to make not so perfect pasta for this very reason. 

Appetizers are creative (shrimp and hominy) will be a great start or try the brussels... in s category completely of their own. Huge Brussels sprouts fan here so I love to see what a chef can do with them... these guys nailed it.

Union has climbed my ranks of awesomeness and with the food scene getting better by the day in Portland, this is one you won't want to miss. 

Cheers! Thanks guys! Great Grub!"
216,"I absolutely love this place. I go just about every other week for brunch and everything is amazing. My favorite is the huevos rancheros, because of all the different flavors included in one dish. I also love the muffins and bacon. This is a very nice restaurant with lots of details. 10/10 would recommend going to this place."
217,"Trying to diet in this city is very difficult! The good in Portland is so good but not always health conscious. I've been coming to Union for breakfast on weekends because I can get a very good dish of eggs, with wheat toast and turkey sausage that is very dry and not dripping with grease.

Today, our server Bridget even offered to replace the potatoes with berries for me. Her demeanor the entire meal was absolutely delightful. It's always good here but today was really exceptional."
218,"Came here for a Sunday brunch and we were immediately seated. We ordered the corned beef hash, crab pasta and the seafood chowder. The pasta was quite good with plentiful crab meat pieces. The corned beef hash was okay and nothing really stood out. The biggest disappointment was the seafood chowder. For $14, I expected a bit more. But what we got was a bowl of mainly fish pieces, ginger and some potato. There was literally no chowder or broth. The bowl was small too but even then it didn't taste appetizing to finish. Overall, the environment and decor seems nice but for the price maybe go elsewhere for brunch."
219,"Absolutely fantastic! Such a great addition to the Old Port. We popped in late Saturday and were able to be seated within just ten minutes even though we didn't have a reservation. I had probably one of the best old fashioneds ever, perfectly balanced and sweet. The crab pasta I had for dinner was absolutely amazing. So pretty and tasted beyond what I thought a pasta could taste like. My companion really enjoyed his swordfish special and said it was the best he had ever had. 

Two things that keep this from being a five star review: The first is that the dessert I had was honestly ""meh"". I had the Union M&M's standing for macarons, madeleines, and meringues. While generous in amount (two of each dessert), each item tasted like it was store-bought and not all that unique. The madeleines were very dry and had no taste to them, while the macarons were hard and crunchy instead of light and airy. Definitely wouldn't order this again. 

The second is that a few days after the dinner went through on my credit card, I noticed that the total of my bill was slightly higher than what I wrote down on my slip. It was just a few dollars more, so nothing that's going to wipe me out, but it does seem a bit dishonest that the server would think its okay to add more money to her tip, when I didn't write that amount down. Maybe pay in cash next time to avoid being swindled. 


I definitely will be back to enjoy the food! But ask to make sure the desserts are fresh and make sure your tip is what you left!"
220,"On my recent visit to Portland, I chose this restaurant based on reviews on Open Table when looking for a place to dine. It also was located in our hotel, the Press Hotel.  The restaurant itself has a contemporary feel. There's a dining area and a bar area. I was underwhelmed by the service received at this restaurant.  The young gentleman serving us seem like we were a bother.  As a waitress in my younger years, I notice good service and I expect a server to approach the table and introduce himself. That did not happen.  I was very surprised as we received nothing but special and courteous treatment from the staff members of the hotel. My husband and I started with a couple cocktails from the bar and ordered two of the appetizers. The seared goat cheese and the roasted carrots, both were delicious.  I was, however, disappointed that the carrots only had six colorful petite carrots on the plate.  I ordered the scallops for my dinner and my husband had the special fish of the night. He enjoyed his entrée. I loved the fennel that was served with my three scallops. They were perfectly grilled and tender. Again, the food was good but the service was lacking. I had no refill on my water until after I was finished with my meal.  I expect more from a restaurant that charges these prices. I expect to be waited on by a friendly and attentive staff member who introduces themselves, which did not happen. For my last night in Portland, I wanted this to be a special meal and that is why I chose Union.  The dinner we had at David's restaurant in Portland was so much better as we were treated wonderfully and waited on attentively. I think Union could learn a thing or two from David's management on how to train service staff.  It really does make a difference for the all-around experience while dining."
221,"I HIGHLY reccomend the chef's table at Union for a special occasion...such a delightful and delicious experience! We just did the 5 course chef's tasting menu for my birthday. The chef (actually sous chef, Bri) lead us through a personalized menu (no meat for me/no dairy for my man). The food was outstanding...creative, thoughtful and local. The whole kitchen team was spot on. Thanks a million for making my birthday so special!"
222,"Made a reservation for 11am brunch. Arrived a few minutes early. Waited 10 minutes, had three different hostesses talk to us before we were finally seated (and there were multiple tables open). They all seemed incredibly confused. Ordered granola and milk, as listed on the menu. The granola arrived with no milk and no spoon. Had to ask for milk and then was charged extra for it. Server removed the charge but indicated we were wrong even though granola and milk was an ITEM ON THE MENU. I give up! Food good but won't be back."
223,"I truly want to love this place.

I just can't seem to make it work, though.

If I was from out of state and was coming to Portland, there's a good chance this is one of the hotels I would end up at. And, who knows, maybe I would check out Union for breakfast (which I *still* hear is amazing years later, and am *still* going to try one of these days) or a cocktail and love it. But... as a local who knows some of the great locations throughout the city for food, drink, and service, this place continues to underwhelm me. Despite the many times I've now been here, I always leave wishing I had chosen a different bar. 

+/- Cocktails 
During the winter they've got this fig and walnut concoction that might be one of the best in the city; unfortunately, they're pretty strict about only making what's on their current menu. Recently I had a $14 cocktail that was 2/3 full and tasted of watered-down lime juice (it was even greenish in color). Frustrating since I bought something that was supposed to be bourbon, apple brandy, and cinnamon simple syrup. My friend's cocktail tasted like a warm melted chapstick. They both were bad enough that after one sip I asked her if she wanted to go to a different bar. I would have liked to talk to the bartender about our drinks, but... 

- Service
At my latest experience, the bartender wasn't personable or attentive at all. At least not to us. We ordered two rounds of drinks, and both times they seemed to come out staggered (we're talking twenty or so minutes between her drink and mine arriving). Beyond that, he wouldn't look at us when taking or delivering our orders - he was fixated on a large group of business men just behind us. Weird thing to note, I know, but it's weirder to be ""talking"" to someone who's looking past your shoulder at other people. And when explaining our drinks and food, he literally walked away mid-sentence (multiple times) to take care of someone else. So... not feeling especially wanted here.

- Food
I still can't wrap my brain around that cheese plate being almost $20. Yes, it's definitely more ample and balanced then it was when they first opened, but I've had cheese plates at nearly every place in town, and have had just as good or better for far cheaper and more plentiful. It's definitely not worth the price tag.

I'm so sorry, Union. I just don't get it. I don't know if it's me. If it's you. If it's me plus you. I will absolutely give it another go, though, because I'm determined to make us work... but first, I just need to get the taste of this lime drink out my mouth."
224,"Visiting Portland for a few days, we wanted to end the trip with a nice sit down dinner. Based on the reviews on here, we easily picked Union to eat at.
Coming from New Jersey, we are used to heavily packed restaurants around dinner time. But there was no wait at 6pm. There were a good amount of people at the bar and a few tables filled. 
The food is amazing. The house made bread was great. I'm a huge fan of the free bread anywhere. We had the crab pasta as an appetizer, and that did not disappoint at all. My friend and I both ordered the salmon dish and were nothing but pleased. It was delicious. We didn't talk the entire time because of how good it was. Well portioned. Cooked well. The flavors were balanced well. As my friend put it ""exquisite."" I don't want to call it perfect, because what do I know about food, but it was very good.
We felt that we were underdressed and there was no fuss about it. The service was phenomenal. Monica, our waitress, was beyond pleasant and absolutely wonderful to have. 
Portland is a wonderful area and we will be back for sure in the future with friends and we will make sure to stop by union to eat again!!"
225,Went for brunch on a Saturday and was quite impressed. French toast was one of the best I've had and the Brussels sprouts appetizer was tasty and original. Overall definitely one of the better brunch/breakfasts I've had recently. Would return to try lunch/dinner in the future.
226,"I'd actually give this a 3-point-something. It was better than OK, but nothing great either.  I'm not sure what exactly seemed to bother me about this place, but it felt like they didn't live up to their expectations. 

For one, it's restaurant week, and they are listed on the Maine Restaurant Week website. When they called to confirm the reservation, and restaurant week was inquired about, the man on the phone said it was the ""chef's surprise."" Oh? Maybe I'll surprise the chef with anaphylactic shock in return. Ok, well, no big deal; one can always ask more questions upon arrival. 

Upon arrival, the table wasn't ready. Fortunately, I am always happy to drink my night away, so I asked for my numbing-concoction-of-choice: Maker's on the rocks. Had I not spewed out that decision at the speed of lightning as I always do, the bartender didn't come back around for a while. Granted, he was busy, just not very personable. Maybe I wasn't there with the right person to enjoy myself. There were couples to my left and right who seemed to be sexually active with one another, so I guess I should just be happy for them. 

When the table was ready, we closed out and moved.  Our waitress was really friendly. She didn't mention restaurant week, but I asked for menu items, and she did deliver. I thought they paled in comparison to all other local restaurant-week menus because there was only one (as opposed to three) options. I think they are a little misleading to say they partake in restaurant week, but then once you arrive it's ""we always have a tasting menu available.""

The cheese plate was eh. I tried the three cheeses and only didn't want to barf on one of them.   One was cheddar-like and the others were very potent varieties, which aren't my taste. The parsnip soup I didn't partake in. The brussel sprouts were great, and my favorite part of the night. Meal: I had the pork shank. It was fine. It was luke warm and under salted, and I could never quite get my waitress' attention, so I gave up and ordered another drink. Other dish: Scallops. They were good, and quite oppositely salted compared to my dish.  Had to say no to dessert, so I can't judge that category. 

Meh."
227,"We tried to get into Eventide Oyster Co., but were seated outside with the narrow tables - didn't think we could eat comfortably with 3 people!

So, we ubered over Union as our Plan B.  It is so beautiful inside -  clean and refined.  My friend and I ordered the seared tuna app  and the salmon curry!  So so so delicious!  My other friend ordered the lobster roll and the avocado toast.  Both were to die for!

The best part of the meal was our waiter and bartender Isaac!  Our conversations with him was like our dessert.  He recommended a ton of places we plan on patronizing the next time we are in town.  He was the Alexa of Yelp.  

We will definitely be back at the Union!"
228,"Visiting from San Francisco. It's hard to top good food with where we hail from. Hanger steak was excellent, Hake amended for me as a gluten-free option was out of this world (spicy and exceptional sauce that I used my spoon with)...chocolate Budino and deconstructed cheese cake was excellent. Love the atmosphere of bustling lobby couches and a great bar with dinner tables interspersed."
229,"Had breakfast.  There were 6 of us, sat at the high top by the window. Service was very good.  They were able to accommodate gluten free diets. We had the avocado toast, omelettes, lighter fare egg whites.  Food came quickly and was delicious."
230,Red flannel hash was delicious! Corned beef and beets was a nice combo and I might have to make this at home soon. Good coffee. Nice space in downtown Portland. Service was friendly. Kinda pricey but the food was very good.
231,"Delightful! 
GLUTEN FREE accommodations were excellent and we will return. 
We were searching for a place that was new to both of us for Maine Restaurant Week. We opted for Union at The Press Hotel and are so glad we did! 
We both chose to do the ""surprise"" 3 course MRW option. The cocktail I ordered was very well made and exactly as I'd asked for; it WAS pricey at $14, but delicious.
The staff was incredibly accommodating and polite, knowledgable and answering my questions sufficently."
232,"Solid breakfast. I love their hash with fingerling potatoes and beets. Topped with two perfectly poached eggs. Coffee by design coffee. 
We started with cantaloupe served over cottage cheese. Sprinkled with grape nuts and pistachios. Yum. 
My only hang up is that the bloody Mary's are served in a tall skinny glass. Hardly anything there and very pricy."
233,"Located in a swanky hotel, Union is a rather formal dining room in a otherwise fairly casual Portland food scene. 

And so it comes as no surprise that service was impeccable. Our waitperson was very efficient, accommodating and knowledgeable.

5 star for service.

What was less than stellar was the food. Given the high star rating and beautiful interior, i was expecting similarly amazing food.

The best things?
- zucchini crab cakes -phenomenal, fresh and not at all oily
- salad - ask delicious and fresh
- burrata - super creamy with a little jolt of weirdness with the presence of raisin like fruit
- salmon - very fresh and well seared 

Okay, not great
- corn with potatoes - this didn't work for me. The corn was light and fresh but the potatoes tasted starchy and mushy and so than texture didn't complement the crisp corn
- pot roast - disappointing; lacked flavor and salt. The root vegetables were bland
- cookies -these ""house made"" cookies tasted like cheap store bought pecan sundies and chips ahoy and Costco madeleines.
- house bread - this is obviously very rustic but was a little too hearty. Felt like I was eating super high fiber spelt bread
- tofu pesto risotto - okay, probably my fault for ordering such a dish but I wanted to try something different. This was a fail - why tofu at all? Wrong texture. Pesto was made from arugula which made it unbearably bitter without the fragrance of basil.

So the 4 rating reflects superior service(5) and solid tho not spectacular (3) food"
234,"We had drinks and apps at Ink Well, the bar at Union/ The Press Hotel. It was a little disappointing that after 7 of us were sitting in the lounge foe 20 minutes, I had to go to the bar and ask the bartender is someone could serve us drinks and if we could order food.... the response was ""of course we can serve you, we were waiting for someone to let us know you were ready""...... 
well... the apps were wonderful, drinks good.... I just feel at what is one on the most high end hotels in Portland ......you should not have to go to the bar and asked to be served...."
235,Beautiful inside. Fantastic offerings. Food was amazing . Gluten free options available
236,"Woooow such a treat to enjoy a meal here at Union! While I usually stay away from hotel restaurants (they tend to be over hyped with less exciting menus) I loved Union. Every bite was delicious and perfectly balanced and I wish I lived closer to Portland so I could come back here. 

The braised lobster featured a velvety cream broth that somehow made the lobster taste even more lobstery! This was one of my most favorite meals in Portland, hands down."
237,"We went to Union for brunch on a Sunday. There was no wait. It's inside a hotel which we didn't realize until we got there. Good food, nice space and good service. We got avocado toast with bacon and a benedict. Both were pretty good. Coffee wasn't the best around. The thing that threw me off was the price. I think it was overpriced. Food was good but not worth the price."
238,"Stopped in to try the new appetizer and drink special menu...and wow! A crab roll (as in not lobster, and totally fabulous), sliders, charred octopus, sangria, beer. Delicious, affordable and such a great spot to perch and watch, by great staff. 
I can't wait to go back."
239,"Located in the Press Hotel, this was one of the best breakfasts I've had.  Everything is fresh and perfectly cooked with just the right seasoning.  The maple sausage is amazing, and you have to try the homemade jams."
240,"Terrific meal, great staff, nice menu including cocktails and mocktails, and beautiful spot. We brought some cupcakes to do a mini gender reveal, just the two of us, and they were super gracious with plates and even some complimentary cookies to enjoy along side. A perfect place to celebrate our upcoming boy!"
241,Super good breakfast place. English muffin and blueberry muffins were amazing. Waitress could've been friendlier but maybe she was having a bad day.
242,"Popped in here for a snack and drink. The atmosphere was great- bar is kind of small but it's cozy and there are seats at the bar, couches and assorted table seating.

There wasn't much in the way of cocktails on the menu but they seem to have a decent variety of liquor. We just stuck to beer tonight and the selection was good.

For the snack we ordered the chicken liver pate. I'm not a huge liver lover- I've had amazing liver toasts in Italy and had horrible experiences elsewhere so it was a toss up but it was the best thing out of the options given we had plans to get cheese and charcuterie elsewhere later tonight. The chicken liver pate came out on a thick piece of grilled bread that was cut into thirds and had a side of mushrooms and a runny egg. The pate was chilled but with the warm bread, egg and mushrooms it was perfect. Even my boyfriend who is completely anti liver couldn't help trying it and was pleasantly surprised.

Great experience. The entrees on the menu look pricey for Portland but judging by what we saw come out- we'd definitely come back to try this for dinner next time."
243,Good food - uneven service. Had there burger and it very good. Served on a muffin. Had the homemade chips as well - they were great. Water was slow to he refilled. One server kind of hovered to take the plates as soon as you were done. Not necessary.
244,"My family stopped in for brunch yesterday. There was enough variety on the menu for everyone to find something they loved, including the kids. Lovely atmosphere, great service and delicious food! I loved it."
245,"Oh where do I start... I have wanted to come here ever since they opened. I met a friend here for drinks and an appetizer after work on a Wednesday. I ordered a drink that I honestly can't remember what it was called, but it was made with rhubarb and something else and it was hot. The description sounded delicious the product was anything but... it tasted like melted crayons. My friend ordered a lime flavored drink, the Old Orchard I believe. It literally tasted like watery lime juice. Our drinks didn't even come at the same time, it was very odd service. Our bartender really seemed extremely disinterested in us. No eye contact, no smile, no friendly bartender banter... nothing. 
My second drink, a Dark and Stormy, was good, but it's hard to mess that up. My friends 2nd drink was an extra dirty martini  she said it was just eh. 
The $18 cheese plate was delicious, but not even close to worth the price. 
I think that next time I'll try the Inkwell instead."
246,First time in Portland and this place was recommended by a bartender at Bull Feeney's. I am so glad we listened. The eggs benny with lobster was to die for. Delicious brunch cocktails also.
247,"The three stars goes to the awesome bartender since the food was mediocre at best. I had the thanksgiving 3-course meal. $55 to get tendons that were as hard as fish bones in my turkey. What if those tendons got stuck in my throat? My server/bartender was very attentive and quickly asked the kitchen to explain. The host was pretty awful, too. She would constantly stare into something behind me instead of making eye contacts while talking to me. Girl did you see a ghost behind me? This is place is certainly overrated. Not a fan."
248,"Stopped in late last night for a drink and dessert. I was very impressed with the decor and ambience. I'm a fan of the solid marble bar top. Wish there was a foot rest under the bar, but no biggie.
Wine list was very well composed. Service was great. Dessert was very well executed. The description on the menu seemed vague compared to the complex, but playful dish we were served. I will definitely be back for an actual meal."
249,"Can't say enough good things about their delicious food! Their use of fresh, high quality ingredients was very evident, every bite was incredible! Would highly recommend if you're looking for high-end quality but completely unpretentious and prices are very reasonable for the quality."
250,This restaurant is just ok. I had the simple breakfast and they put most of the fruit in the mustard. The cheese wasn't very fresh. The ham was pretty good and so was the croissant. Those were the only things that were good.
251,I'm not usually a fan of restaurants in hotels.  This place was different.  So good.  Would recommend the swordfish.
252,"We loved this restaurant which is located in the Press Hotel in downtown Portland Maine.  It is a lively place, but still quiet enough to enjoy a conversation.  We were there on a Sunday night, so Friday and Saturday nights may have a higher noise volume.

Three of our group started with the Maine Crab pasta as an appetizer.  It is a fairly rich dish and if you order it, you may not want to get a large entree.

For my entree, I ordered the Mountain Trout, and I was not disappointed.  The trout was cooked perfectly and was served with new potatoes, porcini mushroom & asparagus cream sauce.

Another in our party ordered the Faroe Island Salmon and I was told that it was delightful.

Our group's desserts included the Chocolate Budino and Blueberry Sorbet.
Both dishes were big hits."
253,"Great option if you are staying at the Press hotel. Here's the rundown:

Scallops - A
Brussels - A +
Arugula salad A- 
Erik was great at the bar
Misses - the soup, dessert 

Had breakfast here the next morning and was impressed."
254,"This place has been on my list for a while so I finally went with some friends for an after work cocktail. I was deciding between The Riot and The Down East. I explained my dilemma to the bartender and he asked me whether I wanted to go ""tart"" or ""effervescent."" I went for the latter and ended up the tasty and refreshingly light Down East cocktail. We also ordered some Brussels sprouts with chimichurri and cheese curds. I love Brussels sprouts and these did not disappoint!! 

I would like to visit Union again for some more drinks and food. I love the clean lines of the space and the overall vibe of the place. Definitely will go back!!"
