484,"Fantastic! Beautiful space, right on the ocean and seafood that represents the best that New England has to offer! Starting with the freshly shucked oysters  and clams the selection was varied and the individual examples perfect packets of delicious briny goodness! Plus, the way they serve up these beauties is quite fun too (see photo). We followed that up with a beautiful and tasty plate of the smoked mackerel and the salt cod fritters, both of which offered plenty of crunch, savory  flavors and the right amount of chew to please. Believe it or not we actually followed up all the delights  by ordering entrées. The saffron fish stew for me, a delightfully rich treat filled with a nice variety  of seafood and my wife went with the very nicely done fish and chips! I am so glad we finally tried this wonderful spot! Everything really was so delicious (cocktails too)!"
485,"Huge disappointment!  worst meal in Portland by far.  Our table pretty much ordered the entire menu which was very aggressively priced but the description of the items on the menu sounded very appealing.  Let me preface this by saying I love salt but every item was so salty nobody finish what they ordered and you could not taste any real flavor.   We scooped spoonfuls of salt out of the muscles and made a pile on a side dish,  Yuck!  Our curly blond waitress with lots of tattoos who was originally very friendly ignored us for the rest of the night after alerting her.  After shelling out several hundred dollars and leaving hungry we went across the street for mediocre pizza and a huge drink to counter act the salt which ended up being the highlight of the evening.  We did not see any form of management on the floor or we would have certainly alerted them in hopes of correcting it.  In short, bad service, bad food, acceptable but loud atmosphere, overall not a good value as I have had much better food and service in Portland for far less."
486,"Slick as a salmon, the harbor side seafood emporium deserves it's rep as one of the best in Portland, Maine. It's a long rectangular room that gets full up as quick as the guests fill up on the freshest the sea has to erp up. If they gave you a shovel and a pail instead of utensils, I'd be happy. I'd even be happy going all cave man with no cutlery or plates. So there. 

The decor is ceiling to floor glass so it's like eating in a fish bowl, which is most appropriate given the menu and location next to where the daily catch is off loaded. The menu is not for guppy tummies, either. Sure, you can order dishes by the half but they are still ample for a fisherman's hunger. I suggest you bag the half biz and step/swim up to the task at hand. Wow factor food.    

The place is what Fisherman's Wharf in San Francisco could've been instead of the third stop in the air conditioned motor coach (full of oddly dressed tourists) to buy an octopus coffee mug or a ball cap in the shape of a shrimp. 

Scales is a sophisticated yet casual, light, airy and open space. There are lots of tables with elbow room to work that lobster like they was payin' you to eat it. There's a Raw Bar and a Long Bar (at least 100 feet...could be imbibing is the local past time), to enjoy the full bar options. 

Feel free to discount the opinion of Yelpers who only gave 3 stars, dragging the overall average down as one complained at being asked to wait in the bar for 10 minutes. It ain't like a segregation at Gitmo, bisides this place is busy for a reason. Or the one who dissed the joint because he/she/it didn't like sea food. Yo, what was you thinkin? Re-read the name of the place, you enter through a boat door, and the place is drippin' with lures for decor. Go ahead, order the Short Rib Pot Roast but don't roast the place because you don't like fish. You probably wouldn't like Rome either because it has too many old buildings.

The Vibe: Low key. Locals, yocals, and out of towners (and some Yelping downers),

The Bar Program: Lot's of crafty brews, a few ciders for orchard insiders, and an extensive wine list with many by the glass choices. The signature cocktails tend to be on the sweet side So? Just like our server Mikela who was truly sweet, helpful, humorous and enthusiastic. 

The Bug Light was a flute of boozy fruit (which describes half the patrons at the Red Velvet Lounge in OC). Eight Bells Rum, Barrel Aged Maple Syrup, OJ and Brut (as opposed to O.J. the Brute). 

The Fort Sumter was Tanguerey Gin, Muddled Fig, and Fresh Lime served up. Now fully muddled and addled myself, let's eat. 

The Food: This is Sea-forward dining. Duh! Right in the harbor where the fishermen deliver the sea's bounty daily. This is a working restaurant featuring the freshest and best of God's little swimming creatures this side of the Tsukiji Fish Market in Tokyo. Nothing here that's been fried even knows it's been fried. No residue, no oil, no puddle of rendered fish fat on your plate, nothing heavy here so order a pile of whatever sings to you. All good. 

Whole Belly Clams. These puppies were flash fried and served with Smoked Jalapeno Aioli and Lemon. Most places don't bother with the bellies (unless you're at a bar in Vegas). Usually you get only strips (also something reminiscent of Vegas). Here, you get the entire clam corpse, fried by an expert. Each belly had a crisp coating form fitting crunch surrounding a briny juicy little treasure. (Yeah, you can find that in Vegas too, but it will cost.)

The Special off menu offering the night I dined there was Diver Scallops. They too were fried, but it just seemed so right, and besides isn't America's favorite flavor crispy? Generally, scallops are too delicate to fry but the line cook manning that station had earned his fins, gills and tail badge and was truly a Fry Master...and I ain't shuckin' you, neither. And it came with a small hill of fries, done just right...my guilty pleasure. 

The Lobster Roll is a local legend as well. Oh, what a sweet fresh lobster! Look close and make sure in ain't still wigglin' in your bun (figuratively speaking). It is nestled in a split top, house baked, butter grilled roll, filled to over flowing with the crustacean that would drive a Rabbi off the Kosher cart. Served simply with Chives and Mayo, oh, I say, oh how wonderful was that little roll in the Bay? 

Dessert: No complaining that your own clam belly is obscuring the view of your shoes. Have the Concord Grape and Apple Pie baked in it's own ramekin with a crust as flaky as the current Presidential Transition Team. 

Scales tip the scales to terrific."
487,"Absolutely delicious, fresh seafood!! The atmosphere encourages good conversation and the décor is simple. I thought it was pretty cool that there's an ice machine dropping crushed ice from the ceiling as well as a huge lobster tank. The Caesar salad was delicious, the Brussels sprouts were a little odd (they're shredded) and the baked stuffed lobster was amazing! I got some sort of cornmeal Brad pudding for dessert, I didn't really dig the flavor or the texture, but the frozen custard was delicious!"
488,"Fresh seafood combined with an ambience that says nice but not stuffy! My fave in Portland. From hotel staff to our Uber driver, to our chartered lobster cruise, everyone recommended Scales. Lobster was amazing and appetizers were tasty as well. The seafood stew was also very good. A memorable experience!"
489,"Amazing seafood! Great service. Our waiter Ben was charming and helpful. We don't have one bad thing to say about this place. If you're in Portland, make your way to Scales and soak in all of its upscale, rustic charm."
490,"If you only have one night in Portland, go here for dinner - it's fantastic! 

Everything from booking the reservation to the service and the quality of the food was amazing. Scales is conveniently located on the water and has a beautiful ambiance. The interior is elegantly decorated but not over the top or stuffy. 

Our waiter could not have been nicer and was super friendly. He recommended our dishes and even gave us breakfast recommendations for the next day. He was spot on with his wine pairing suggestion and gave us the right amount of attention when needed and space to enjoy our meal. 

What we got:

Half dozen oysters: all local, fresh and delicious

Crab and sweet corn soup: great flavor - creamy but still light. Pleasantly warm and a generous portion of crab meat 

Baked stuffed lobster: ""the best lobster I had in Maine"" - Alex; the buttery breadcrumbs were a nice addition to the lobster, but not overpowering to the lobster meat. It came with a small cornbread and slaw

Hazelnut halibut: this dish was so flavorful and different. The brown buttery sauce had a ton of whole hazelnuts and was drizzled over a very large halibut filet. There were a few fingerling potatos added to the dish that were also great

Caramel popcorn and vanilla ice cream with whipped cream: 

Bottle of dry white wine from France

Two cocktails

Total bill: $208"
491,"Remember that Yelp's utility is to locate restaurant options in your locale and not to rely upon the vacuous negative reviews of seemingly entitled yet inexperienced diners. There is no better case in point than with Scales, a new, exciting restaurant on the Maine Wharf trying to achieve in its first year what all fine restaurants offer- my wife and I managed a reservation for the first time last night, though we live a scant three miles out in Casco Bay. From the raw oysters at the bar to the ginger cake dessert this was a wonderful experience- here are some tips for you: don't arrive feeling the world owes you a thing; have a reservation or content yourself with remaining at the bar, sampling appetizers, and promising yourself you will return. Ask your server what's good- they know. Look around you and feel what it is they are doing, from the music to the families to the fresh catches on display- realize the seafood is largely brought in from next door, not even trucked from across town. If you want a red carpet, boot-licking, and deferential bows, go to Manhattan.

6/30/18

Two recent ferry trips across the bay to our favorite restaurant- (how do they ALWAYS seem to find a table for us?) - the scallops carpaccio is a must try- one of you at table should order it, pass it around for each a taste, then ask your server how many scallops are used to make the dish. (!)
Oh, have I told you just how fine the oysters are? That our two granddaughters ate 17 raw oysters between them, and that Vivian, age 7, in response to her mother's ""Vi-vi, slow down and chew your food!"" said , ""Momma, you don't chew oysters!""

10/20/18 great anniversary dinner- wine, oysters, fried clams at the bar, then dinner of fluke special and short rib pot roast. The scene humming with families, happy people."
492,"Went here with my husband on our last night in Maine. We wanted a more upscale, ""date night"" atmosphere (but also seafood), because we mostly ate at hole-in-the-wall places during our trip. Was a long wait without a reservation (understandable) but it was so worth it. The lobster roll and the fish that my husband got were so good. If we're ever in the area again I'd definitely check it out."
493,"Food=fantastic 
Our waitress Sandra= fantastic
Host=not very nice
That's it in a nutshell. Reservation for 6 people. Ridiculous antiquated policy of not seating a party until the entire party is standing in front of the host. Not taking into consideration that the bar was packed, valet parking backed up, so as we waited for our 6th person to walk in the door, (all of 12 minutes) The 5 of us stood in everyone's way instead of being seated at our table, where we could order drinks.... the sassy (man) host would not budge. Come on, if 5 out of ten of your party is there, just seat them! 
On to the positives.  Scallops, fried clams, stuffed lobster, seafood stew, multiple orders of their special breads, clam chowder, crab and corn chowder, multiple sides and fabulous frozen custard desserts. All wonderful. We also sampled wines and specialty cocktails. We were completely happy with our food and cocktails. Our waitress Sandra was knowledgeable and very friendly. 
We spent quite a bit of money this evening, it's not cheap....but we really felt the food was worth it. Now if the owners could just get some friendly accommodating hosts I'll give them 5 stars!"
494,"We had a reservation and didn't want to be late so the others in our party dropped us off to park.   When we walked in Adam the host refused to seat us without the other couple.  When I explained we ate at both their sister companies (foresteeet and street and company earlier this week he said too bad that's their policy.   HOW RUDE!   We waited for them to walk in and the were graced with his attention.  

If not for the other couple I would have walked out the door.   Business must be really good to abuse your clients like this. 

FIRE ADAM.   HE IS NOT HELPING YOU WIN CUTOMERS.    

IT GETS BETTER.  THEY CHARGE FOR BREAD!!!"
495,"We came here on our cross country tour and I was so excited to get authentic Maine food!!! The only thing I wish I listened to with the reviews is the stuffed lobster. It's literally mostly bread crumbs with very little lobster meat. I wish I had just ordered the regular steamed lobster, but I was so enticed by the description of the stuffed lobster I just had to try it. Luckily I wasn't that hungry because it was quite small lobster. It did however allow me to have delicious desserts they offer! Once we come back to Maine we will be back!!"
496,"Came here when Scales had a $1/oyster happy hour deal. So we ordered 40+ oysters and had the best time. If you happen upon a similar deal, just try them all. Many times.

If you can, sit at the oyster bar and marvel at the freshness of the oysters being shucked for you, then neatly presented on a row of ice. 

The awesome and patient bartenders make it an even sweeter deal."
497,"We waited 2 hours for a table but oh goodness was it worth the wait. The place is super fancy hipster, nice big open space where you can see the fresh fish and chefs cooking away. We got the clam chowder and the crab/corn chowder. Both were fine soups. The clam chowder had a lot of clams and oooh boy were they fresh. We also got the mussels--blown away. Definitely the best mussels I have ever had. They should give you a whole loaf of that delicious bread to soak up the sweet godly sauce the mussels are served in. My friend got the seafood stew, it was pretty good though it could have used some hot sauce. I had the steamed lobster which was bannnggiiinnnn. Definitely the best lobster I had the whole time in Maine. So buttery, so fresh, so delicious. If you want a table make a reservation in advance or get ready to wait. Either way it is 100% worth it."
498,"To start with ,we arrived as the restaurant opened to an empty restaurant . When they put us at a table for two in the middle and we asked for a table by the window. They told us those are reserved for parties of three or more. We asked them to make an exception and we stood there for 10 minutes waiting for the answer which was OK. The waitress and the hostess had big time attitude. The lobster bisque was nine dollars for a cup of tasteless cream with small pieces of lobster in the bottom.
The cup of clam chowder was so salty that it was almost inedible. We were told that's the way they make it. We are giving the restaurant two stars because the sauce on our fish entre  was good. I would not recommend this restaurant to anyone. You can eat much better and much cheaper elsewhere."
499,My husband and our friends came here on a recommendation from a man we met going out to check his oyster pots at Cousins.  Truly happy with this man's suggestion.  I even tried raw oysters.  You won't be disappointed and Merrel was an awesome server.  Give them a try.
500,"Phenomenal service. Everyone in our party had allergies. The sous chef Heather came out and worked with us on the menu and she and Chef Josh was easily able to cater to everyone. The restaurant itself is elegant with dim lighting to set a relaxed mood. The staff was amazing. Super friendly and extremely accommodating. Our server Megan was especially friendly and knowledgeable of the menu and helped us with the drinks. We ordered off the restaurant week menu.  The bar made me a Cosmopolitan and it was delicious. I had the haddock and it was light and fluffy and the broth was incredibly flavorful. I finished off the meal with a deconstructed cheesecake. It was outstanding. 

I highly recommend this restaurant most especially if you have allergies."
501,"A few weeks ago, a few friends and I decided to meet up at Union for some pre-dinner cocktails. Having never been to Union before, I was excited to experience their venue, as I have walked passed it numerous times.

Upon entering, Union has a modern, American-restaurant aesthetic with wooden floors, modern lighting fixtures and contrasts of black throughout the venue. Union has an expansive bar to sit at with some couch-like bar seating, and a variety of other table seating. On a Saturday night, the bar was definitely popular and busy, which I am assuming is due to Union being in the same building as the Press Hotel. It seemed as though people were coming in to stop for a quick drink before they started making their rounds around the city. 

However, my friends and I opted for the open couch seating by the bar and were quickly greeted by the bar waitress. Our waitress was incredibly attentive and provided AMAZING service. I ordered an extra dirty martini, which was made to perfection, and a couple other friends ordered from the cocktail menu and when they came out, they were presented nicely.

After some time by the bar area, my friends and I figured we might as well stay and try some of Union's dinner options. We were seated in the dining area and again, were quickly greeted by our waitress. Perusing the menu, Union certainly highlights seafood options, which makes sense due to the tourists that stay at the hotel, but they also have a few other protein options beyond seafood. I ended up getting the truffled pot roast, which was served in a small cast iron skillet with vegetables, broth, and some grated horse radish. The flavor profile was amazing and everything was working together nicely. My only negative was that the pot roast was slightly fatty. My friends enjoyed their dishes which included the filet, the scallops, and the salmon.

I ended the night with one of my friends and I sharing the chocolate dolvino, which was a decadent chocolate pudding with pieces of chocolate fudge-like pieces in it. It was incredibly good!

In general, I think Union has a lot to offer. Why not five stars? I think their prices are exponentially inflated for what they are offering. If they brought the price points down on their options, I think they would have even more success, but regardless, I will be sure to be back, even if only for some pre-dinner cocktails and/or dessert."
502,"Very good food, great service and a complimentary dessert that I would marry if it was 1) legal and 2) my husband allowed it.

I've always wanted to come here and when the stars aligned for my birthday and we had a gift card, I knew it was time.

We started out with the cheese plate for $18 which seemed a bit steep for what we got but the cheeses were delicious. I especially liked the cheese.from Fuzzy Udder that looked like brie but wasn't. At the same time, we also got the artisan bread that came with whipped lardo and Casco Bay butter, both a little salty but equally delicious. Did we need all of that? Of course.

For our main dishes, I got the buttermilk fried chicken which came with hen of the wood mushrooms, spoonbread and some dill pickle cauliflower. I am NOT a mushroom person but I decided I was going to try everything. They were delicious and didn't have the slimy texture of most mushrooms. My chicken was very crispy and had a sweetness to it that I really liked. My husband got the sea scallops that came with a succotash and crispy pork shoulder. He cleaned his plate so I'm assuming he enjoyed it.

Finally we got dessert because it was my birthday after all! The chocolate budino sounded amazing so we ordered that. Its a rich chocolate mousse with a chocolate torte and some cream. I could have licked the bowl when we we're finished. It was probably the best thing we had all evening. Even better, it came out with a lit candle and they gave it to us for free!

The last thing I'll mention is the service. It was wonderful. Our waiter was attentive without hovering and was knowledgeable about the food. He was really great and wished me a happy birthday a few times. I really recommend visiting Union."
503,"Great spot inside the Press Hotel. Not too crowded at lunchtime. Started with the brussels sprouts, which were awesome, and the clam dip which came spread out on a plate with a pile of thin twisted fritter and chive powder - wow! The frisee salad was pretty standard but good and the white bean soup had a nice flavor to it but had lamb in it that sunk to the bottom. I would have preferred it without the lamb. We were sadly too full for dessert but would for sure like to come back for dinner and a treat another time."
504,"Food tasted good, but the portion sizes were very small for their steep prices (thank goodness for that bread and butter that comes with dinner). 

Our octopus was cooked well and we enjoyed our drinks, but it's one of those restaurants where they focus on the plate decor instead of the quality/ quantity of the food. Pretty, but not enough."
505,"My extended family surprised me with a 50th birthday party here the other night.  For whatever reason, this restaurant has never been on my radar but I was very impressed nevertheless. Obviously, I was not part of the planning, but my sister said the restaurant and the event planner were very helpful and good to work with. As the recipient of the festivities, here are my impressions.

Our waitress was excellent.  I made a deliberate effort to  remember her name so I could publicly acknowledge her, but alas, a martini and a good bit of Cabernet Sauvignon ruined that.  Nevertheless she was a perfect blend of attentive and timely.  She always seemed to be there when you needed her but was not intrusive or overbearing.

The food overall was excellent however the complimentary bread was quite boring.  Nevertheless, things improved quickly from there.  I had the veal carpaccio which was plated beautifully and was a wonderful contrast of textures.  Veal might be a touch too bland for the dish, but it still was a pleasant experience.  I chose the truffled pot roast for my entree.  Some members of my family expressed their surprise that I did not pick something ""fancier"" but I had a good feeling about this.  I was definitely right..... beautifully tender meat and a truffled jus that was fantastic!  

Everyone I talked to in our party enjoyed their meals.  Even my finicky daughter loved her chicken dish and even tried the mushrooms that they were sautéed with.

The best of the meal was that my father picked up the tab for the whole meal, which judging by his facial expression was painful."
506,"Very nice dinner at Union! A friend recommended Union, so we were looking forward to it!
Hip place, nice menu!  Kim had the Bolognese, I had the cod, both very good! Excellent service!"
507,"Lunch here is sunny with great service and tasty noms. 

On a lark, I went here on a business lunch and it's the perfect venue for such an outing. I could see it being a cosy place for two friends sharing a lunch break also. During the day, it does not strike me as romantic but at night, it could be. 

We ordered the truffle oil potato chips with ranch dip for an appetizer and they. are. rich. Do not order these for ""something light.""  They are incredible and tasty; excellent balance of salt and creamy if you use that homemade ranch dipping sauce. A table of four will polish them off, but for two people, it's a challenge. 

For lunch, I got the burger which comes with lettuce, tomato, onion, bacon, cheese, and ""Union sauce.""  It was a great burger, moist and fresh and cooked well. The English muffin as the bun was the let down. It took away from what could have been an outstanding burger! It was dry and flavorless. Give us a pretzel bun or Kaiser roll or just a sesame hamburger bun and it'll make all the difference. The Union sauce was unknown but it complimented the meats/cheese/veggies well. 

It comes with a salad (which after the chips I should have gotten) or fries. I opted for the fries and THEY ARE FRENCH FRIED FINGERLING POTATOES!! Cooked and seasoned absolutely perfectly, I was so happy to have gotten them--despite my fried food overload. 

I ordered coffee too. It's good. Have no idea if it's Sanka or Tandem or CBD or what, but a good cup of joe is a good cup of joe, ifyouknowhatImean. 

Our server was delightful. I'd give her a shout out but I can't remember her name. Very attentive-never let our water deplete! A+++ for that. 

That English muffin bun fiasco is the only thing from giving Union a fourth star. I'll be back though as there were plenty of things I wanted to try on the menu."
508,"Came to Union for brunch while in Portland, Maine and loved it!! The restaurant was beautifully decorated and very modern. 

We ordered the eggs Benedict and the cornbeef hash and the cleansing juice, and all the items we got were amazing!!! The juice was fantastic and so unique, I would highly recommend it. It was very flavorful and gingery. 

Overall a great restaurant in downtown Portland, in a great location, with a very delicious brunch menu!"
509,"Huge foodie and was super excited to try this place. But I left disappointed. 

Started off with the ""local favorites"" seared tuna. $18 for 4 pieces of seared tuna with not enough sauce and too much garlic oil on the slaw. Too many competing and contrasting flavors, dish didn't know what it wanted to be. Skip. 

Then had the braised lobster with corn fritters and Summer corn chowder. I basically chose this restaurant for this dish, because these are three of my favorite things to eat! Shouldn't have gotten my hopes up. Lobster was cooked perfectly, but the corn fritters were extremely salty and dry. Also no corn kernels to be found! I've found that the best corn fritters often have actual pieces of corn in them. Dish left more to be desired. 

Boyfriend had the crab pasta, which was the best dish we tried. Wish I had ordered that instead. But it came with mint on top, which was very unsettling. 

Ended with the deconstructed whipped cheesecake. Definitely the best part of the meal, would highly recommend! 

Decor is beautiful, service nothing to write home about. There have to be better restaurants in Portland."
510,The food is fresh and delicious. The portions are generous. The service is impeccable. Must visit if you are in Portland
511,"Fantastic birthday meal here. Service was stellar. We started with two dry ciders, very good. Shared an appetizer, the poached duck egg. Executed to perfection. Smoky and buttery and decadent. For dinner, the sirloin was soft and succulent, great use of Hen of the Woods mushrooms. Flavor was on point. Other dish, the Hake was fantastic too. Great baby clams, perfectly cooked bok-choy, house made Chinese sausage, kim-chi. Just a great flavor combo. Lots of Umami in the broth the fish sat upon. Only disappointment was the gelato sold as salted caramel but tasted more like butterscotch. A small difference and didn't change the fact that this restaurant's food quality and cost were great. Definitely recommend and would return for sure."
512,"Nestled on the first floor of the Press Marriott Hotel, this very pricey restaurant has unusual and tasty dishes.
The Lobster Bisque loaded with mostly potatoes, vegetables and crackers is worth a try. I would have preferred more Lobster in it. The Liver Pate Appetizer was interesting but not spectacular.
We ordered two Chef Signature dishes. One the Cod Dish and the other Pot Roast. According to my husband the chef,  the Pit Roast couldn't have been prepared better!
The Cod dish was interesting and the clams and nik Chou were delicious. 
The desserts are quite unique as well. I would recommend the Apple Brûlée which was light and delicious! Top that off with a capuchin o! Yum!"
513,Went to celebrate my aunt's birthday it was everything she expected. The service was amazing from the waitress to the valet parking. Food was deliouse. As a starter we got the Burratta absolutely amazing! I got the slow cooked lamb shoulder and my aunt the salmon. Not a huge sweet person but thr dessert was sooo good
514,"Definitely one of Portland's Finest and now jumping up my top 5 in the city for good, reliable COMFORT FOOD... from pot toast to their amazing fresh pasta with bolognese sauce... trust me... it's like none other. 
Our waiter, Randy explained how the pasta is made with little 'nooks' in it ... I think we would think it's 'irregular' but the chef has this thing about keeping the sauce sticking to the pasta while you gain full flavor... MASTERED! 
There is a very unique texture to this dish and trust me, you'll go back for more or you'll try hard to make not so perfect pasta for this very reason. 

Appetizers are creative (shrimp and hominy) will be a great start or try the brussels... in s category completely of their own. Huge Brussels sprouts fan here so I love to see what a chef can do with them... these guys nailed it.

Union has climbed my ranks of awesomeness and with the food scene getting better by the day in Portland, this is one you won't want to miss. 

Cheers! Thanks guys! Great Grub!"
515,"I absolutely love this place. I go just about every other week for brunch and everything is amazing. My favorite is the huevos rancheros, because of all the different flavors included in one dish. I also love the muffins and bacon. This is a very nice restaurant with lots of details. 10/10 would recommend going to this place."
516,"Trying to diet in this city is very difficult! The good in Portland is so good but not always health conscious. I've been coming to Union for breakfast on weekends because I can get a very good dish of eggs, with wheat toast and turkey sausage that is very dry and not dripping with grease.

Today, our server Bridget even offered to replace the potatoes with berries for me. Her demeanor the entire meal was absolutely delightful. It's always good here but today was really exceptional."
517,"Came here for a Sunday brunch and we were immediately seated. We ordered the corned beef hash, crab pasta and the seafood chowder. The pasta was quite good with plentiful crab meat pieces. The corned beef hash was okay and nothing really stood out. The biggest disappointment was the seafood chowder. For $14, I expected a bit more. But what we got was a bowl of mainly fish pieces, ginger and some potato. There was literally no chowder or broth. The bowl was small too but even then it didn't taste appetizing to finish. Overall, the environment and decor seems nice but for the price maybe go elsewhere for brunch."
518,"Absolutely fantastic! Such a great addition to the Old Port. We popped in late Saturday and were able to be seated within just ten minutes even though we didn't have a reservation. I had probably one of the best old fashioneds ever, perfectly balanced and sweet. The crab pasta I had for dinner was absolutely amazing. So pretty and tasted beyond what I thought a pasta could taste like. My companion really enjoyed his swordfish special and said it was the best he had ever had. 

Two things that keep this from being a five star review: The first is that the dessert I had was honestly ""meh"". I had the Union M&M's standing for macarons, madeleines, and meringues. While generous in amount (two of each dessert), each item tasted like it was store-bought and not all that unique. The madeleines were very dry and had no taste to them, while the macarons were hard and crunchy instead of light and airy. Definitely wouldn't order this again. 

The second is that a few days after the dinner went through on my credit card, I noticed that the total of my bill was slightly higher than what I wrote down on my slip. It was just a few dollars more, so nothing that's going to wipe me out, but it does seem a bit dishonest that the server would think its okay to add more money to her tip, when I didn't write that amount down. Maybe pay in cash next time to avoid being swindled. 


I definitely will be back to enjoy the food! But ask to make sure the desserts are fresh and make sure your tip is what you left!"
519,"On my recent visit to Portland, I chose this restaurant based on reviews on Open Table when looking for a place to dine. It also was located in our hotel, the Press Hotel.  The restaurant itself has a contemporary feel. There's a dining area and a bar area. I was underwhelmed by the service received at this restaurant.  The young gentleman serving us seem like we were a bother.  As a waitress in my younger years, I notice good service and I expect a server to approach the table and introduce himself. That did not happen.  I was very surprised as we received nothing but special and courteous treatment from the staff members of the hotel. My husband and I started with a couple cocktails from the bar and ordered two of the appetizers. The seared goat cheese and the roasted carrots, both were delicious.  I was, however, disappointed that the carrots only had six colorful petite carrots on the plate.  I ordered the scallops for my dinner and my husband had the special fish of the night. He enjoyed his entrée. I loved the fennel that was served with my three scallops. They were perfectly grilled and tender. Again, the food was good but the service was lacking. I had no refill on my water until after I was finished with my meal.  I expect more from a restaurant that charges these prices. I expect to be waited on by a friendly and attentive staff member who introduces themselves, which did not happen. For my last night in Portland, I wanted this to be a special meal and that is why I chose Union.  The dinner we had at David's restaurant in Portland was so much better as we were treated wonderfully and waited on attentively. I think Union could learn a thing or two from David's management on how to train service staff.  It really does make a difference for the all-around experience while dining."
520,"I HIGHLY reccomend the chef's table at Union for a special occasion...such a delightful and delicious experience! We just did the 5 course chef's tasting menu for my birthday. The chef (actually sous chef, Bri) lead us through a personalized menu (no meat for me/no dairy for my man). The food was outstanding...creative, thoughtful and local. The whole kitchen team was spot on. Thanks a million for making my birthday so special!"
521,"Made a reservation for 11am brunch. Arrived a few minutes early. Waited 10 minutes, had three different hostesses talk to us before we were finally seated (and there were multiple tables open). They all seemed incredibly confused. Ordered granola and milk, as listed on the menu. The granola arrived with no milk and no spoon. Had to ask for milk and then was charged extra for it. Server removed the charge but indicated we were wrong even though granola and milk was an ITEM ON THE MENU. I give up! Food good but won't be back."
522,"I truly want to love this place.

I just can't seem to make it work, though.

If I was from out of state and was coming to Portland, there's a good chance this is one of the hotels I would end up at. And, who knows, maybe I would check out Union for breakfast (which I *still* hear is amazing years later, and am *still* going to try one of these days) or a cocktail and love it. But... as a local who knows some of the great locations throughout the city for food, drink, and service, this place continues to underwhelm me. Despite the many times I've now been here, I always leave wishing I had chosen a different bar. 

+/- Cocktails 
During the winter they've got this fig and walnut concoction that might be one of the best in the city; unfortunately, they're pretty strict about only making what's on their current menu. Recently I had a $14 cocktail that was 2/3 full and tasted of watered-down lime juice (it was even greenish in color). Frustrating since I bought something that was supposed to be bourbon, apple brandy, and cinnamon simple syrup. My friend's cocktail tasted like a warm melted chapstick. They both were bad enough that after one sip I asked her if she wanted to go to a different bar. I would have liked to talk to the bartender about our drinks, but... 

- Service
At my latest experience, the bartender wasn't personable or attentive at all. At least not to us. We ordered two rounds of drinks, and both times they seemed to come out staggered (we're talking twenty or so minutes between her drink and mine arriving). Beyond that, he wouldn't look at us when taking or delivering our orders - he was fixated on a large group of business men just behind us. Weird thing to note, I know, but it's weirder to be ""talking"" to someone who's looking past your shoulder at other people. And when explaining our drinks and food, he literally walked away mid-sentence (multiple times) to take care of someone else. So... not feeling especially wanted here.

- Food
I still can't wrap my brain around that cheese plate being almost $20. Yes, it's definitely more ample and balanced then it was when they first opened, but I've had cheese plates at nearly every place in town, and have had just as good or better for far cheaper and more plentiful. It's definitely not worth the price tag.

I'm so sorry, Union. I just don't get it. I don't know if it's me. If it's you. If it's me plus you. I will absolutely give it another go, though, because I'm determined to make us work... but first, I just need to get the taste of this lime drink out my mouth."
523,"Visiting Portland for a few days, we wanted to end the trip with a nice sit down dinner. Based on the reviews on here, we easily picked Union to eat at.
Coming from New Jersey, we are used to heavily packed restaurants around dinner time. But there was no wait at 6pm. There were a good amount of people at the bar and a few tables filled. 
The food is amazing. The house made bread was great. I'm a huge fan of the free bread anywhere. We had the crab pasta as an appetizer, and that did not disappoint at all. My friend and I both ordered the salmon dish and were nothing but pleased. It was delicious. We didn't talk the entire time because of how good it was. Well portioned. Cooked well. The flavors were balanced well. As my friend put it ""exquisite."" I don't want to call it perfect, because what do I know about food, but it was very good.
We felt that we were underdressed and there was no fuss about it. The service was phenomenal. Monica, our waitress, was beyond pleasant and absolutely wonderful to have. 
Portland is a wonderful area and we will be back for sure in the future with friends and we will make sure to stop by union to eat again!!"
